39508.229167,39508.246528
39535.172604,39535.180787
39535.228380,39535.243576
39535.412269,39535.514850
39535.538021,39535.573912
39598.286088,39598.317894
39598.509086,39598.533380
39599.246759,39599.260833
39599.434016,39599.439641
39599.449468,39599.451655
39599.551111,39599.560498
39606.420694,39606.422639
39606.436863,39606.438356
39670.330104,39670.494375
39732.245023,39732.284398
39733.090671,39733.098692
39733.156424,39733.246447
39795.078403,39795.114907
39795.325417,39795.345810
39904.054028,39904.061146
